Code,Company,Link,"Market Cap","Last trade",Change,%Change,Sector
ASX:AKO,"Akora Resources Limited (ASX:AKO)",https://www.listcorp.com/asx/ako/akora-resources-limited,"	14247400",0.15,0.00,0,Materials
ASX:ECT,"Environmental Clean Technologies Limited (ASX:ECT)",https://www.listcorp.com/asx/ect/environmental-clean-technologies-limited,"	14237800",0.005,0.00,0,Industrials
ASX:GPEQ,"VanEck Global Listed Private Equity ETF (ASX:GPEQ)",https://www.listcorp.com/asx/gpeq/vaneck-global-listed-private-equity-etf,"	14237500",16.45,-0.17,-1.02,Financials
ASX:GHY,"Gold Hydrogen Limited (ASX:GHY)",https://www.listcorp.com/asx/ghy/gold-hydrogen-limited,"	14230800",0.245,-0.01,-2,Energy
ASX:MZZ,"Matador Mining Limited (ASX:MZZ)",https://www.listcorp.com/asx/mzz/matador-mining-limited,"	14197200",0.045,0.00,0,Materials
ASX:SRK,"Strike Resources Limited (ASX:SRK)",https://www.listcorp.com/asx/srk/strike-resources,"	14187500",0.051,0.00,2,Materials
ASX:AJQ,"Armour Energy Limited (ASX:AJQ)",https://www.listcorp.com/asx/ajq/armour-energy-limited,"	14179000",0.135,-0.00,-1.82,Energy
ASX:DAOR,"Aoris International Fund (Managed Fund) Class D (ASX:DAOR)",https://www.listcorp.com/asx/daor/aoris-international-fund-managed-fund-class-d,"	14064800",1.395,-0.01,-1.06,Financials
ASX:NSX,"NSX Limited (ASX:NSX)",https://www.listcorp.com/asx/nsx/nsx-limited,"	14041900",0.035,0.00,0,Financials
ASX:PXX,"PolarX Limited (ASX:PXX)",https://www.listcorp.com/asx/pxx/polarx-limited,"	14036600",0.009,0.00,0,Materials
ASX:PRX,"Prodigy Gold NL (ASX:PRX)",https://www.listcorp.com/asx/prx/prodigy-gold-nl,"	14008900",0.009,0.00,12.5,Materials
ASX:MRZ,"Mont Royal Resources Limited (ASX:MRZ)",https://www.listcorp.com/asx/mrz/mont-royal-resources-limited,"	13990100",0.165,-0.00,-2.94,Materials
ASX:GPR,"Geopacific Resources Limited (ASX:GPR)",https://www.listcorp.com/asx/gpr/geopacific-resources,"	13960200",0.017,0.00,0,Materials
ASX:NIM,"Nimy Resources Limited (ASX:NIM)",https://www.listcorp.com/asx/nim/nimy-resources-limited,"	13944200",0.2,0.02,11.11,Materials
ASX:ETR,"Entyr Limited (ASX:ETR)",https://www.listcorp.com/asx/etr/entyr-limited,"	13881700",0.007,0.00,0,Industrials
ASX:HMG,"Hamelin Gold Limited (ASX:HMG)",https://www.listcorp.com/asx/hmg/hamelin-gold-limited,"	13860000",0.083,-0.00,-5.68,Materials
ASX:CAZ,"Cazaly Resources Limited (ASX:CAZ)",https://www.listcorp.com/asx/caz/cazaly-resources,"	13825100",0.03,-0.01,-14.29,Materials
ASX:OZM,"OzAurum Resources Limited (ASX:OZM)",https://www.listcorp.com/asx/ozm/ozaurum-resources-limited,"	13811200",0.084,-0.00,-3.45,Materials
ASX:BML,"Boab Metals Limited (ASX:BML)",https://www.listcorp.com/asx/bml/boab-metals-limited,"	13782600",0.075,-0.00,-5.06,Materials
ASX:CG1,"Carbonxt Group Limited (ASX:CG1)",https://www.listcorp.com/asx/cg1/carbonxt-group-limited,"	13764900",0.05,0.00,0,Materials
ASX:BGT,"Bio-Gene Technology Limited (ASX:BGT)",https://www.listcorp.com/asx/bgt/bio-gene-technology,"	13750200",0.07,0.00,0,Materials
ASX:FTL,"Firetail Resources Limited (ASX:FTL)",https://www.listcorp.com/asx/ftl/firetail-resources-limited,"	13699300",0.1,0.01,8.7,Materials
ASX:FME,"Future Metals NL (ASX:FME)",https://www.listcorp.com/asx/fme/future-metals-nl,"	13635700",0.035,0.00,6.06,Materials
ASX:SLB,"Stelar Metals Limited (ASX:SLB)",https://www.listcorp.com/asx/slb/stelar-metals-limited,"	13621800",0.28,0.01,1.82,Materials
ASX:GGE,"Grand Gulf Energy Limited (ASX:GGE)",https://www.listcorp.com/asx/gge/grand-gulf-energy-limited,"	13619100",0.007,0.00,7.69,Energy
ASX:GMN,"Gold Mountain Limited (ASX:GMN)",https://www.listcorp.com/asx/gmn/gold-mountain-limited,"	13614500",0.0055,-0.00,-8.33,Materials
ASX:AII,"Almonty Industries Inc (ASX:AII)",https://www.listcorp.com/asx/aii/almonty-industries-inc,"	13566400",0.6,0.05,9.09,Materials
ASX:VAL,"Valor Resources Limited (ASX:VAL)",https://www.listcorp.com/asx/val/valor-resources-limited,"	13556700",0.0035,0.00,0,Materials
ASX:HPR,"High Peak Royalties Limited (ASX:HPR)",https://www.listcorp.com/asx/hpr/high-peak-royalties-limited,"	13523900",0.065,0.00,0,Energy
ASX:EGY,"Energy Technologies (ASX:EGY)",https://www.listcorp.com/asx/egy/energy-technologies,"	13506400",0.04,0.00,0,Industrials
ASX:G50,"Gold 50 Limited (ASX:G50)",https://www.listcorp.com/asx/g50/gold-50-limited,"	13464400",0.125,0.00,0,Materials
ASX:PGTX,"Platinum Global Transition Fund (Quoted Managed Hedge Fund) (ASX:PGTX)",https://www.listcorp.com/asx/pgtx/platinum-global-transition-fund-quoted-managed-hedge-fund,"	13449100",1.065,-0.01,-0.47,Financials
ASX:LM1,"Leeuwin Metals Ltd (ASX:LM1)",https://www.listcorp.com/asx/lm1/leeuwin-metals-ltd,"	13435500",0.295,-0.01,-1.67,Materials
ASX:SKF,"Skyfii Limited (ASX:SKF)",https://www.listcorp.com/asx/skf/skyfii-limited,"	13430000",0.032,0.00,0,"Information Technology"
ASX:FGL,"Frugl Group Limited (ASX:FGL)",https://www.listcorp.com/asx/fgl/frugl-group-limited,"	13384900",0.013,-0.00,-7.14,"Information Technology"
ASX:IG6,"International Graphite Limited (ASX:IG6)",https://www.listcorp.com/asx/ig6/international-graphite-limited,"	13348200",0.17,0.02,13.33,Industrials
ASX:MAT,"Matsa Resources Limited (ASX:MAT)",https://www.listcorp.com/asx/mat/matsa-resources-limited,"	13318900",0.028,0.00,0,Materials
ASX:GTI,"Gratifii Limited (ASX:GTI)",https://www.listcorp.com/asx/gti/gratifii-limited,"	13237600",0.01,0.00,0,"Information Technology"
ASX:SHO,"Sportshero Limited (ASX:SHO)",https://www.listcorp.com/asx/sho/sportshero-limited,"	13225000",0.023,0.00,0,"Communication Services"
ASX:AML,"Aeon Metals (ASX:AML)",https://www.listcorp.com/asx/aml/aeon-metals,"	13156800",0.011,-0.00,-8.33,Materials
ASX:ACU,"Acumentis Group Limited (ASX:ACU)",https://www.listcorp.com/asx/acu/acumentis-group-limited,"	13090500",0.059,-0.00,-1.67,"Real Estate"
ASX:SGA,"Sarytogan Graphite Limited (ASX:SGA)",https://www.listcorp.com/asx/sga/sarytogan-graphite-limited,"	13081500",0.21,0.04,23.53,Materials
ASX:AX8,"Accelerate Resources Limited (ASX:AX8)",https://www.listcorp.com/asx/ax8/accelerate-resources-limited,"	13048100",0.03,0.00,7.14,Materials
ASX:CR9,"Corella Resources Ltd (ASX:CR9)",https://www.listcorp.com/asx/cr9/corella-resources-ltd,"	13022500",0.027,-0.00,-3.57,Materials
ASX:TTT,"Titomic Limited (ASX:TTT)",https://www.listcorp.com/asx/ttt/titomic-limited,"	12993100",0.014,-0.00,-6.67,Materials
ASX:E33,"East 33 Limited (ASX:E33)",https://www.listcorp.com/asx/e33/east-33-limited,"	12977200",0.023,-0.00,-8,"Consumer Staples"
ASX:ARD,"Argent Minerals Limited (ASX:ARD)",https://www.listcorp.com/asx/ard/argent-minerals-limited,"	12968800",0.01,-0.00,-9.09,Materials
ASX:AFL,"AF Legal Group Ltd (ASX:AFL)",https://www.listcorp.com/asx/afl/af-legal-group,"	12962600",0.165,0.00,0,Industrials
ASX:ALY,"Alchemy Resources Limited (ASX:ALY)",https://www.listcorp.com/asx/aly/alchemy-resources-limited,"	12958800",0.011,0.00,0,Materials
ASX:RNE,"Renu Energy Limited (ASX:RNE)",https://www.listcorp.com/asx/rne/renu-energy-limited,"	12861600",0.028,-0.00,-3.45,Utilities
ASX:JCS,"JCurve Solutions (ASX:JCS)",https://www.listcorp.com/asx/jcs/jcurve-solutions,"	12805400",0.039,0.00,0,"Information Technology"
ASX:DRIV,"BetaShares Electric Vehicles and Future Mobility ETF (ASX:DRIV)",https://www.listcorp.com/asx/driv/betashares-electric-vehicles-and-future-mobility-etf,"	12701400",8.57,-0.05,-0.58,Financials
ASX:ASQ,"Australian Silica Quartz Group Ltd (ASX:ASQ)",https://www.listcorp.com/asx/asq/australian-silica-quartz-group-ltd,"	12674700",0.045,0.00,0,Materials
ASX:EQE,"Equus Mining Limited (ASX:EQE)",https://www.listcorp.com/asx/eqe/equus-mining-limited,"	12653700",0.05,0.00,0,Materials
ASX:EG1,"Evergreen Lithium Limited (ASX:EG1)",https://www.listcorp.com/asx/eg1/evergreen-lithium-limited,"	12651800",0.22,-0.00,-2.22,Materials
ASX:TRP,"Tissue Repair Ltd (ASX:TRP)",https://www.listcorp.com/asx/trp/tissue-repair-ltd,"	12630700",0.275,0.00,1.85,"Health Care"
ASX:SVG,"Savannah Goldfields Limited (ASX:SVG)",https://www.listcorp.com/asx/svg/savannah-goldfields-limited,"	12627700",0.063,0.00,0,Materials
ASX:CBE,"Cobre Limited (ASX:CBE)",https://www.listcorp.com/asx/cbe/cobre-limited,"	12624100",0.043,-0.00,-2.27,Materials
ASX:Z2U,"Zoom2u Technologies Limited (ASX:Z2U)",https://www.listcorp.com/asx/z2u/zoom2u-technologies-limited,"	12596100",0.065,0.00,0,"Information Technology"
ASX:FNX,"Finexia Financial Group Limited (ASX:FNX)",https://www.listcorp.com/asx/fnx/finexia-financial-group-limited,"	12584700",0.26,0.00,0,Financials
ASX:TNY,"Tinybeans Group Limited (ASX:TNY)",https://www.listcorp.com/asx/tny/tinybeans-group-limited,"	12575800",0.15,0.00,0,"Communication Services"
ASX:MBK,"Metal Bank Limited (ASX:MBK)",https://www.listcorp.com/asx/mbk/metal-bank,"	12575600",0.035,0.00,0,Materials
ASX:CDD,"Cardno Limited (ASX:CDD)",https://www.listcorp.com/asx/cdd/cardno,"	12499400",0.28,-0.04,-12.5,Industrials
ASX:AU1,"The Agency Group Australia (ASX:AU1)",https://www.listcorp.com/asx/au1/the-agency-group-australia,"	12428700",0.029,0.00,0,"Real Estate"
ASX:GMR,"Golden Rim Resources Ltd (ASX:GMR)",https://www.listcorp.com/asx/gmr/golden-rim-resources,"	12423400",0.021,0.00,0,Materials
ASX:ADEF,"Apostle Dundas Global Equity Fund (ASX:ADEF)",https://www.listcorp.com/asx/adef/apostle-dundas-global-equity-fund,"	12373100",4.7,-0.03,-0.63,Financials
ASX:CLZ,"Classic Minerals Limited (ASX:CLZ)",https://www.listcorp.com/asx/clz/classic-minerals-limited,"	12357100",0.001,0.00,0,Materials
ASX:TFL,"TasFoods Limited (ASX:TFL)",https://www.listcorp.com/asx/tfl/tasfoods-limited,"	12238700",0.028,0.00,0,"Consumer Staples"
ASX:MXR,"Maximus Resources Limited (ASX:MXR)",https://www.listcorp.com/asx/mxr/maximus-resources-limited,"	12183000",0.037,-0.00,-2.63,Materials
ASX:HGL,"Hudson Investment Group Limited (ASX:HGL)",https://www.listcorp.com/asx/hgl/hudson-investment-group-limited,"	12168800",0.205,0.00,0,"Real Estate"
ASX:RFA,"Rare Foods Australia Ltd (ASX:RFA)",https://www.listcorp.com/asx/rfa/rare-foods-australia-ltd,"	12137700",0.057,-0.00,-5,"Consumer Staples"
ASX:ACR,"Acrux Limited (ASX:ACR)",https://www.listcorp.com/asx/acr/acrux,"	12125500",0.04,-0.00,-4.76,"Health Care"
ASX:USHY,"Global X USD High Yield Bond ETF (Currency Hedged) (ASX:USHY)",https://www.listcorp.com/asx/ushy/global-x-usd-high-yield-bond-etf-currency-hedged,"	12112900",9.7,0.01,0.1,Financials
ASX:CST,"Castile Resources Limited (ASX:CST)",https://www.listcorp.com/asx/cst/castile-resources-limited,"	12095100",0.049,-0.00,-2,Materials
ASX:SRJ,"SRJ Technologies Group plc (ASX:SRJ)",https://www.listcorp.com/asx/srj/srj-technologies-group-plc,"	12094500",0.083,0.00,3.75,Energy
ASX:BFC,"Beston Global Food Company (ASX:BFC)",https://www.listcorp.com/asx/bfc/beston-global-food-company,"	11982300",0.006,0.00,0,"Consumer Staples"
ASX:AYA,"Artrya Limited (ASX:AYA)",https://www.listcorp.com/asx/aya/artrya-limited,"	11977300",0.21,0.02,10.53,"Health Care"
ASX:PSL,"Paterson Resources Limited (ASX:PSL)",https://www.listcorp.com/asx/psl/paterson-resources-limited,"	11918800",0.033,0.00,10,Materials
ASX:FFG,"Fatfish Group Limited (ASX:FFG)",https://www.listcorp.com/asx/ffg/fatfish-group-limited,"	11902400",0.011,0.00,10,Financials
ASX:ESR,"Estrella Resources Limited (ASX:ESR)",https://www.listcorp.com/asx/esr/estrella-resources-limited,"	11868600",0.008,0.00,0,Materials
ASX:KNG,"Kingsland Minerals Ltd (ASX:KNG)",https://www.listcorp.com/asx/kng/kingsland-minerals-ltd,"	11851000",0.26,0.02,8.33,Materials
ASX:RAG,"Ragnar Metals Limited (ASX:RAG)",https://www.listcorp.com/asx/rag/ragnar-metals-limited,"	11849500",0.021,-0.00,-16,Materials
ASX:ARN,"Aldoro Resources Limited (ASX:ARN)",https://www.listcorp.com/asx/arn/aldoro-resources-limited,"	11846900",0.088,0.00,0,Materials
ASX:AHF,"Australian Dairy Nutritionals Limited (ASX:AHF)",https://www.listcorp.com/asx/ahf/australian-dairy-nutritionals-limited,"	11805600",0.018,0.00,0,"Consumer Staples"
ASX:FIN,"Fin Resources Limited (ASX:FIN)",https://www.listcorp.com/asx/fin/fin-resources-limited,"	11799700",0.021,0.00,10.53,Materials
ASX:CPN,"Caspin Resources Limited (ASX:CPN)",https://www.listcorp.com/asx/cpn/caspin-resources-limited,"	11783200",0.14,0.02,12,Materials
ASX:SCL,"Schrole Group Ltd (ASX:SCL)",https://www.listcorp.com/asx/scl/schrole-group-ltd,"	11770300",0.325,-0.01,-1.52,"Information Technology"
ASX:EVG,"Evion Group NL (ASX:EVG)",https://www.listcorp.com/asx/evg/evion-group-nl,"	11762600",0.042,0.01,23.53,Materials
ASX:AXP,"AXP Energy Limited (ASX:AXP)",https://www.listcorp.com/asx/axp/axp-energy-limited,"	11649400",0.002,0.00,0,Energy
ASX:NAG,"Nagambie Resources Limited (ASX:NAG)",https://www.listcorp.com/asx/nag/nagambie-resources-limited,"	11634500",0.02,0.00,0,Materials
ASX:HGV,"Hygrovest Limited (ASX:HGV)",https://www.listcorp.com/asx/hgv/hygrovest-limited,"	11567100",0.051,-0.00,-7.27,Financials
ASX:HJZP,"Hejaz Property Fund (Managed Fund) (ASX:HJZP)",https://www.listcorp.com/asx/hjzp/hejaz-property-fund-managed-fund,"	11523400",0.725,0.00,0,Financials
ASX:ASR,"Asra Minerals Limited (ASX:ASR)",https://www.listcorp.com/asx/asr/asra-minerals-limited,"	11523100",0.008,0.00,0,Materials
ASX:FRB,"Firebird Metals Limited (ASX:FRB)",https://www.listcorp.com/asx/frb/firebird-metals-limited,"	11497100",0.16,0.01,3.23,Materials
ASX:CTO,"Citigold Corporation Limited (ASX:CTO)",https://www.listcorp.com/asx/cto/citigold-corporation-limited,"	11494600",0.004,0.00,0,Materials
ASX:GLE,"GLG Corp (ASX:GLE)",https://www.listcorp.com/asx/gle/glg-corp,"	11485500",0.155,0.00,0,"Consumer Discretionary"
ASX:PTR,"Petratherm Limited (ASX:PTR)",https://www.listcorp.com/asx/ptr/petratherm-limited,"	11462300",0.051,0.00,0,Materials
ASX:PEC,"Perpetual Resources Limited (ASX:PEC)",https://www.listcorp.com/asx/pec/perpetual-resources-limited,"	11445300",0.017,-0.00,-8.11,Materials
ASX:RGL,"Riversgold Limited (ASX:RGL)",https://www.listcorp.com/asx/rgl/riversgold-limited,"	11415100",0.01,-0.00,-16.67,Materials
ASX:K2F,"K2fly Limited (ASX:K2F)",https://www.listcorp.com/asx/k2f/k2fly-limited,"	11395500",0.065,0.00,0,"Information Technology"
ASX:S3GO,"Firetrail S3 Global Opportunities Fund (Managed Fund) (ASX:S3GO)",https://www.listcorp.com/asx/s3go/firetrail-s3-global-opportunities-fund-managed-fund,"	11393800",4.98,-0.03,-0.6,Financials
ASX:LSA,"Lachlan Star Limited (ASX:LSA)",https://www.listcorp.com/asx/lsa/lachlan-star-limited,"	11343400",0.084,-0.00,-2.33,Materials
ASX:1ST,"1st Group Limited (ASX:1ST)",https://www.listcorp.com/asx/1st/1st-group-limited,"	11335900",0.008,0.00,0,"Health Care"
ASX:GLPR,"iShares Core FTSE Global Property Ex Australia (AUD Hedged) ETF (ASX:GLPR)",https://www.listcorp.com/asx/glpr/ishares-core-ftse-global-property-ex-australia-aud-hedged-etf,"	11260000",22.39,-0.13,-0.58,Financials
ASX:ITM,"iTech Minerals Ltd (ASX:ITM)",https://www.listcorp.com/asx/itm/itech-minerals,"	11240900",0.125,0.03,35.87,Materials
ASX:GLA,"Gladiator Resources Ltd (ASX:GLA)",https://www.listcorp.com/asx/gla/gladiator-resources,"	11225100",0.019,0.00,0,Materials
ASX:AJX,"Alexium International Group Limited (ASX:AJX)",https://www.listcorp.com/asx/ajx/alexium-international-group-limited,"	11190400",0.02,0.00,17.65,Materials
ASX:EPX,"EP&T Global Limited (ASX:EPX)",https://www.listcorp.com/asx/epx/ep-and-t-global-limited,"	11147800",0.025,0.00,0,"Information Technology"
ASX:BPP,"Babylon Pump & Power Limited (ASX:BPP)",https://www.listcorp.com/asx/bpp/babylon-pump-and-power-limited,"	11113000",0.0045,0.00,0,Industrials
ASX:SLS,"Solstice Minerals Limited (ASX:SLS)",https://www.listcorp.com/asx/sls/solstice-minerals-limited,"	11031500",0.115,0.01,4.55,Materials
ASX:OLI,"Oliver's Real Food Limited (ASX:OLI)",https://www.listcorp.com/asx/oli/olivers-real-food-limited,"	11018300",0.023,-0.00,-8,"Consumer Discretionary"
ASX:COV,"Cleo Diagnostics Limited (ASX:COV)",https://www.listcorp.com/asx/cov/cleo-diagnostics-limited,"	11011900",0.155,0.00,3.33,"Health Care"
ASX:OD6,"OD6 Metals Limited (ASX:OD6)",https://www.listcorp.com/asx/od6/od6-metals-limited,"	11003100",0.175,-0.03,-12.5,Materials
ASX:RLF,"RLF AgTech Ltd (ASX:RLF)",https://www.listcorp.com/asx/rlf/rlf-agtech-ltd,"	11000000",0.12,0.00,0,Materials
ASX:SI6,"SI6 Metals Limited (ASX:SI6)",https://www.listcorp.com/asx/si6/si6-metals-limited,"	10966200",0.005,-0.00,-9.09,Materials
ASX:PVT,"Pivotal Metals Limited (ASX:PVT)",https://www.listcorp.com/asx/pvt/pivotal-metals-limited,"	10957400",0.02,0.00,0,Materials
ASX:MKG,"Mako Gold Limited (ASX:MKG)",https://www.listcorp.com/asx/mkg/mako-gold-limited,"	10944200",0.02,0.00,5.26,Materials
ASX:GSR,"Greenstone Resources Limited (ASX:GSR)",https://www.listcorp.com/asx/gsr/greenstone-resources-limited,"	10923300",0.008,0.00,0,Materials
ASX:TRM,"Truscott Mining Corporation (ASX:TRM)",https://www.listcorp.com/asx/trm/truscott-mining,"	10922100",0.063,0.00,0,Materials
ASX:DMC,"Design Milk Co Limited (ASX:DMC)",https://www.listcorp.com/asx/dmc/design-milk-co-limited,"	10887800",0.3,0.00,0,"Communication Services"
ASX:JAV,"Javelin Minerals Limited (ASX:JAV)",https://www.listcorp.com/asx/jav/javelin-minerals-limited,"	10872200",0.001,0.00,0,Materials
ASX:PAT,"Patriot Lithium Limited (ASX:PAT)",https://www.listcorp.com/asx/pat/patriot-lithium-limited,"	10860900",0.17,0.00,0,Materials
ASX:AVE,"Avecho Biotechnology Limited (ASX:AVE)",https://www.listcorp.com/asx/ave/avecho-biotechnology-limited,"	10793200",0.004,0.00,0,"Health Care"
ASX:GUL,"Gullewa Limited (ASX:GUL)",https://www.listcorp.com/asx/gul/gullewa,"	10767500",0.055,0.00,0,Materials
ASX:DTI,"DTI Group (ASX:DTI)",https://www.listcorp.com/asx/dti/dti-group,"	10765200",0.024,0.00,0,"Information Technology"
ASX:NAE,"New Age Exploration Limited (ASX:NAE)",https://www.listcorp.com/asx/nae/new-age-exploration,"	10763400",0.0055,-0.00,-8.33,Energy
ASX:ADV,"Ardiden Limited (ASX:ADV)",https://www.listcorp.com/asx/adv/ardiden-limited,"	10753300",0.004,0.00,0,Materials
ASX:MQR,"Marquee Resources Limited (ASX:MQR)",https://www.listcorp.com/asx/mqr/marquee-resources-limited,"	10748000",0.026,0.00,0,Materials
ASX:AQD,"AusQuest Limited (ASX:AQD)",https://www.listcorp.com/asx/aqd/ausquest,"	10726900",0.013,0.00,0,Materials
ASX:VPR,"Volt Power Group Limited (ASX:VPR)",https://www.listcorp.com/asx/vpr/volt-power-group-limited,"	10716200",0.001,0.00,0,Utilities
ASX:RMX,"Red Mountain Mining (ASX:RMX)",https://www.listcorp.com/asx/rmx/red-mountain-mining,"	10694300",0.004,0.00,0,Materials
ASX:BMM,"Balkan Mining and Minerals Limited (ASX:BMM)",https://www.listcorp.com/asx/bmm/balkan-mining-and-minerals-limited,"	10665100",0.135,-0.02,-12.9,Materials
ASX:KTG,"K-TIG Limited (ASX:KTG)",https://www.listcorp.com/asx/ktg/k-tig-limited,"	10632600",0.145,0.00,0,Industrials
ASX:TSL,"Titanium Sands Limited (ASX:TSL)",https://www.listcorp.com/asx/tsl/titanium-sands-limited,"	10630800",0.006,0.00,0,Materials
ASX:1AD,"AdAlta Limited (ASX:1AD)",https://www.listcorp.com/asx/1ad/adalta-limited,"	10627300",0.024,0.00,0,"Health Care"
ASX:DTR,"Dateline Resources Limited (ASX:DTR)",https://www.listcorp.com/asx/dtr/dateline-resources,"	10625300",0.01,-0.00,-16.67,Materials
ASX:JNO,"Juno Minerals Limited (ASX:JNO)",https://www.listcorp.com/asx/jno/juno-minerals-limited,"	10581300",0.078,0.00,0,Materials
ASX:KBC,"Keybridge Capital Limited (ASX:KBC)",https://www.listcorp.com/asx/kbc/keybridge-capital,"	10574200",0.051,0.00,0,Financials
ASX:POD,"Podium Minerals Limited (ASX:POD)",https://www.listcorp.com/asx/pod/podium-minerals-limited,"	10565800",0.032,0.00,10.34,Materials
ASX:NNL,"Nordic Nickel Limited (ASX:NNL)",https://www.listcorp.com/asx/nnl/nordic-nickel-limited,"	10522800",0.175,-0.01,-2.78,Materials
ASX:LHM,"Land and Homes Group Limited (ASX:LHM)",https://www.listcorp.com/asx/lhm/land-and-homes-group-limited,"	10493900",0.01,0.00,0,"Real Estate"
ASX:OAR,"Oar Resources Limited (ASX:OAR)",https://www.listcorp.com/asx/oar/oar-resources-limited,"	10452500",0.0035,-0.00,-12.5,Materials
ASX:A8G,"Australasian Metals Limited (ASX:A8G)",https://www.listcorp.com/asx/a8g/australasian-metals-limited,"	10424100",0.2,0.00,0,Materials
ASX:AKN,"Auking Mining Limited (ASX:AKN)",https://www.listcorp.com/asx/akn/auking-mining-limited,"	10409300",0.048,-0.00,-5.88,Materials
ASX:EVR,"EV Resources Limited (ASX:EVR)",https://www.listcorp.com/asx/evr/ev-resources-limited,"	10392600",0.011,0.00,0,Materials
ASX:SPA,"Spacetalk Ltd (ASX:SPA)",https://www.listcorp.com/asx/spa/spacetalk-ltd,"	10362000",0.021,-0.00,-8.7,"Information Technology"
ASX:GTE,"Great Western Exploration Limited (ASX:GTE)",https://www.listcorp.com/asx/gte/great-western-exploration-limited,"	10360600",0.0425,0.00,3.66,Materials
ASX:PPY,"Papyrus Australia (ASX:PPY)",https://www.listcorp.com/asx/ppy/papyrus-australia,"	10343900",0.022,0.00,4.76,Materials
ASX:TGH,"Terragen Holdings Limited (ASX:TGH)",https://www.listcorp.com/asx/tgh/terragen-holdings-limited,"	10334300",0.028,0.00,0,Materials
